reviewId,userName,content,score,thumbsUpCount,at,reviewCreatedVersion,replyContent,repliedAt
422df956-d785-4ac2-ac94-f786d95e52fe,단추,5초에 한번씩 문안잠겼다고 알람 울리는데 거슬리네요 정비맡겨서 차키 두고 기다리는데 계속알람 울리고있네요,1,0,2025-08-09T14:28:15,1.2.9,안녕하세요. 단추 고객님. 서비스 이용에 불편을 드려 죄송합니다. 말씀주신 오류는 고객님의 개인정보가 필요하여 번거로우시겠지만 고객센터(080-600-6000)로 문의주시면 빠르게 조치 도움드리겠습니다. 다시 한 번 불편을 드려 죄송합니다. 감사합니다.,2025-08-11T13:05:11
792f0476-965f-4074-b531-3e87651372e2,손주승,편해요,5,0,2025-08-09T14:01:16,1.2.17,안녕하세요. 손주승 고객님. 마이현대를 이용해 주시고 긍정적인 평가를 주셔서 감사합니다. 앞으로도 더 나은 서비스를 제공할 수 있도록 최선을 다하겠습니다. 추가적인 문의 사항이나 도움이 필요하시면 언제든지 말씀해 주세요. 감사합니다.,2025-08-11T13:04:07
b1804964-96ab-4c0a-8b81-adaf7e423bd4,심환철,편리함^^,5,0,2025-08-09T09:30:21,1.2.15,안녕하세요. 신환철 고객님. 마이현대를 이용해 주시고 긍정적인 평가를 주셔서 감사합니다. 앞으로도 더 나은 서비스를 제공할 수 있도록 최선을 다하겠습니다. 추가적인 문의 사항이나 도움이 필요하시면 언제든지 말씀해 주세요. 감사합니다.,2025-08-11T08:21:16
95b476d4-2064-4799-a2df-673ff3584cde,Gyeole Kim,블루링크 멀쩡히 잘쓰고있었는데. 이거나오고 일단 블루링크 기능이 잘안된다. 심지어 로그인도잘안돼 이건 왜 만든겁니까? 최악,1,1,2025-08-09T08:49:07,1.2.17,"안녕하세요. Gyeole Kim 고객님. 서비스 이용에 불편을 드려 죄송합니다. 접속지연 및 안정성은 개발 부서와 함께 전반적인 기능을 점검하겠습니다. 이용에 불편을 드려 다시 한 번 사과드리며, 문제가 지속되는 경우 고객센터(080-600-6000)로 문의주시면 빠르게 조치 도움드리겠습니다. 다시 한 번 불편을 드려 죄송합니다. 감사합니다.
",2025-08-11T08:21:03
9fd0c5ce-11dc-4f49-8a0d-20ec4b74cf67,김민구,업데이트되고 스마트키안됨 돈도내고쓰는데 개판 어플관리팀은 알고있나,1,1,2025-08-09T07:43:34,1.2.17,안녕하세요. 김민구 고객님. 마이현대를 이용해 주셔서 감사합니다. 디지털 키 이용에 불편을 드려 죄송합니다. 디지털 키 오류는 고객님의 개인정보가 필요하여 번거로우시겠지만 고객센터(080-600-6000)로 문의주시면 빠르게 조치 도움드리겠습니다. 다시 한 번 불편을 드려 죄송합니다. 감사합니다.,2025-08-11T08:20:04
d334ce39-865d-47e5-aff5-177a45b14c4f,정은채,퇴근시간때 접속안됨 퇴근때도 이제 접속잘되요,5,0,2025-08-08T17:33:50,1.2.17,"안녕하세요. 정은채 고객님. 마이현대를 이용해 주셔서 감사합니다. 문제가 해결되셨다니 다행입니다. 지속적으로 앱을 개선하여, 더 나은 서비스를 제공하는 마이현대가 되겠습니다. 감사합니다.",2025-08-11T08:19:07
5c3e021d-2ccd-4151-a220-6ecadd236540,이정우,워치8 lte 모델에서는 연결이 안되네요ㅠㅠ 도움부탁드려요,2,0,2025-08-08T17:05:00,1.2.16,안녕하세요. 이정우 고객님. 마이 현대를 이용해 주셔서 감사합니다. 먼저 스마트 워치 연동이 비활성화 되어 있는지 다음 사항 확인 부탁드립니다. 1. 스마트폰 설정 > [애플리케이션] 선택 > [Galaxy Wearable] 선택 > [권한] 선택 > [허용되지 않음] 항목 확인 2. 스마트폰 설정 > [애플리케이션] > 선택 > 우측 상단 선택 후 [특별한 접근] 선택 > [다른 앱 위에 표시] 선택 > {원앱} 권한 허용. 문제가 지속되는 경우 고객센터(080-600-6000)로 문의주시면 빠르게 조치 도움드리겠습니다. 불편을 드려 죄송합니다. 감사합니다.,2025-08-11T08:17:39
75d0a445-ab8b-4e1a-b188-12b21b41b518,김종철,생소한 전자기기에 익숙하지가 않아요,1,0,2025-08-08T15:06:38,1.2.15,"안녕하세요. 김종철 고객님. 서비스 이용에 불편을 드려 죄송합니다. UI/UX 개선은 개발 부서와 함께 전반적인 기능을 점검하겠습니다. 이용에 불편을 드려 다시 한 번 사과드리며, 문제가 지속되는 경우 고객센터(080-600-6000)로 문의주시면 빠르게 조치 도움드리겠습니다. 다시 한 번 불편을 드려 죄송합니다. 감사합니다.",2025-08-08T15:22:22
97e5e1dc-d2bc-4908-aa3f-83823b48f4f8,야!우호,블루링크보다 좋은게 없음 왜케 느리고 안되는지,1,0,2025-08-08T15:05:17,1.2.17,"안녕하세요. 야!우호 고객님. 마이현대를 이용해 주셔서 감사합니다. 앱 이용에 불편을 드려 죄송합니다. 앱 연동 속도 및 안정성 문제는 개발팀과 논의하여 개선하고 있습니다. 지속적으로 앱을 개선하여, 더 나은 서비스를 제공하는 마이현대가 되겠습니다. 감사합니다.",2025-08-08T15:21:46
0219c3b3-15bc-4609-91a8-b1001c9c6717,남배외곤,변리허고 꼭필요함 콕,5,0,2025-08-08T13:24:45,1.2.17,안녕하세요. 남배외곤 고객님. 마이현대를 이용해 주시고 긍정적인 평가를 주셔서 감사합니다. 앞으로도 더 나은 서비스를 제공할 수 있도록 최선을 다하겠습니다. 추가적인 문의 사항이나 도움이 필요하시면 언제든지 말씀해 주세요. 감사합니다.,2025-08-08T15:21:00
b0256ab4-3e15-472a-8787-2b71c53ccc7f,장도영,질문을 잘못한거같아서 다시 리뷰올립니다. 소모품(엔진오일 등) 교체당시 주행거리 확인을 어디서 하는지 문의드립니다. 기존 블루링크 앱에서는 표시가 됐었는데 마이현대에서는 안나오는 것 같습니다.,4,1,2025-08-08T11:42:09,1.2.17,안녕하세요. 장도영 고객님. 마이현대를 이용해 주셔서 감사합니다. 죄송하지만 소모품 교체당시의 주행거리 확인을 하는 메뉴는 없습니다. 다만 소모품 항목으로 들어가셔서 해당교체항목을 보시면 몇 km 기준으로 몇 km가 남았다는 내용으로 교체당시 주행거리는 확인은 하실 수 있을 것 같습니다. 해당 내용은 담당부서에 전달하여 개선 검토하도록 하겠습니다. 감사합니다.,2025-08-08T14:32:40
bce04799-7186-4f71-a848-9bb1d74cad56,이보람,일시적오류 팝업창만 계속떠요ㅜㅜ 재설치 해봐도 안되고 어플변경된 이후로 사용을 못하고있네요,1,1,2025-08-08T10:49:32,1.2.14,안녕하세요. 이보람 고객님. 마이현대를 이용해 주셔서 감사합니다. 서비스 이용에 불편을 드려 죄송합니다. 말씀주신 오류는 고객님의 개인정보가 필요하여 번거로우시겠지만 고객센터(080-600-6000)로 문의주시면 빠르게 조치 도움드리겠습니다. 다시 한 번 불편을 드려 죄송합니다. 감사합니다.,2025-08-08T14:25:35
91ea2958-ac73-4114-88ae-14f5f82a6884,조재빈,블루링크보다 사용 부분에 여러가지로 불편함 잘 사용하고 있는 블루링크를 왜 없엔 건지,1,2,2025-08-08T09:41:26,1.2.17,안녕하세요. 조재빈 고객님. 마이현대를 이용해 주셔서 감사합니다. 서비스 이용에 불편을 드려 죄송합니다. 고객님의 소중한 의견을 바탕으로 더 나은 서비스를 제공하는 마이현대가 되겠습니다. 추가적으로 궁금한 점이 있다면 언제든 문의주시기 바랍니다. 감사합니다.,2025-08-08T10:08:44
d538c7b9-b591-4339-ab22-8729cb071a52,김선주,별 하나도 아까움 블루링크 살려내는게 답임,1,1,2025-08-08T08:53:01,1.2.17,안녕하세요. 김선주 고객님. 마이현대를 이용해 주셔서 감사합니다. 서비스 이용에 불편을 드려 죄송합니다. 고객님의 소중한 의견을 바탕으로 더 나은 서비스를 제공하는 마이현대가 되겠습니다. 추가적으로 궁금한 점이 있다면 언제든 문의주시기 바랍니다. 감사합니다.,2025-08-08T10:07:12
9048a566-7330-4f4f-85b1-d7d72f998f4f,신정호,기존블루링크가 훨씬 편함. 툭하면 로그인하라하고 계속 오류뜨고..쓰레기임..,1,1,2025-08-08T07:57:58,1.2.17,"안녕하세요. 신정호 고객님. 마이현대를 이용해 주셔서 감사합니다. 서비스 이용에 불편을 드려 죄송합니다. 현재도 동일 오류 재현중이실까요? 죄송하지만, 말씀주신 오류는 고객님의 개인정보가 필요하여 번거로우시겠지만 고객센터(080-600-6000)로 문의주시면 빠르게 조치 도움드리겠습니다. 다시 한 번 불편을 드려 죄송합니다. 감사합니다.",2025-08-08T10:06:58
183a80ab-213c-4a0c-90bf-0e1c0543b6ff,kendrick,다 괜찮은데 아이폰 자동화에선 바로 시동켜기 메뉴가있는데 갤럭시 루틴엔 그냥 앱 열기밖에없네요 아이폰처럼 갤럭시루틴에도 시동켜기 추가해주세요,4,1,2025-08-08T00:10:13,1.2.17,"안녕하세요. kendrick park 고객님. 마이현대를 이용해 주셔서 감사합니다. 소중한 의견 감사드리며 갤럭시루틴에서 시동켜기 추가요청 관련한 고객님의 의견은 담당 부서에 전달하여 개선 검토하겠습니다. 지속적으로 앱을 개선하여, 더 나은 서비스를 제공하는 마이현대가 되겠습니다. 감사합니다.",2025-08-08T10:04:22
047f7e32-bbc7-44cc-b762-8050be9915f2,강덕구,블루링크에 기능면에서 많이 불편합니다 조금더 편리하게 개선되길 바랍니다.,2,1,2025-08-07T19:11:23,1.2.17,안녕하세요. 강덕구 고객님. 마이현대를 이용해 주셔서 감사합니다. 서비스 이용에 불편을 드려 죄송합니다. 고객님의 소중한 의견을 바탕으로 더 나은 서비스를 제공하는 마이현대가 되겠습니다. 추가적으로 궁금한 점이 있다면 언제든 문의주시기 바랍니다. 감사합니다.,2025-08-08T09:22:09
be6ac532-88df-413e-b02d-8a52026545de,신천수,빠른설치줗아요,5,0,2025-08-07T18:34:28,,안녕하세요. 신천수 고객님. 마이현대를 이용해 주시고 긍정적인 평가를 주셔서 감사합니다. 앞으로도 더 나은 서비스를 제공할 수 있도록 최선을 다하겠습니다. 추가적인 문의 사항이나 도움이 필요하시면 언제든지 말씀해 주세요. 감사합니다.,2025-08-08T09:21:45
4d211d2d-89f7-4f9b-9c8d-04725e4eafca,접니다.절므니,아니 잘 쓰다가 갑자기 왜 오류 뜸?,3,0,2025-08-07T18:28:53,1.2.16,"안녕하세요. 접니다.절므니 고객님. 서비스 이용에 불편을 드려 죄송합니다. 연결 오류 및 지연문제는 개발 부서와 함께 전반적인 기능을 점검하겠습니다. 이용에 불편을 드려 다시 한 번 사과드리며, 문제가 지속되는 경우 고객센터(080-600-6000)로 문의주시면 빠르게 조치 도움드리겠습니다. 다시 한 번 불편을 드려 죄송합니다. 감사합니다.",2025-08-08T09:21:27
59f5251b-ba75-4f76-bdfe-e12eb1542855,박재민,"블루링크 때는 생기지도 않던 무한로딩 현상이 마이현대 통합 이후로는 시도때도 없이 터지네요. 분명 아침에 원격시동 걸렸는데 왜 저녁 되니까 무한로딩 걸리는 거죠? 하루아침에 앱 개발자가 사표쓰고 나가기라도 한건가요? 아니면 옛날처럼 달궈진 차에서 몸 지지는 추억이라도 회상하라고 서비스 하는 건가요? 차량 문제면 내 돈 주고 고칠수라도 있지, 대체 왜 공식 앱으로 씨름을 해야하는건지 이해가 안되네요. 이럴거면 그냥 예전 블루링크 롤백 부탁드립니다, 제발요.",1,3,2025-08-07T18:26:01,1.2.17,"안녕하세요. 박재민 고객님. 서비스 이용에 불편을 드려 죄송합니다. 연결 오류 및 지연문제는 개발 부서와 함께 전반적인 기능을 점검하겠습니다. 이용에 불편을 드려 다시 한 번 사과드리며, 문제가 지속되는 경우 고객센터(080-600-6000)로 문의주시면 빠르게 조치 도움드리겠습니다. 다시 한 번 불편을 드려 죄송합니다. 감사합니다.",2025-08-08T09:21:03
b822a08d-eca1-4ad0-bba7-4fd28408ba50,김진석,여름인데 차량정보 읽어올수없다며 원격시동 안됨 배터리용량도 충분하고 앱 재시작해도 안됨. 유료사용앱이면 신속하게 대응해야될거같은데 그런거 없는거 같네요. 쓸때없는 기능들만 잔뜩 추가하고..,1,1,2025-08-07T18:22:54,1.2.13,"안녕하세요. 김진석 고객님. 서비스 이용에 불편을 드려 죄송합니다. 원격제어 오류 및 지연문제는 개발 부서와 함께 전반적인 기능을 점검하겠습니다. 이용에 불편을 드려 다시 한 번 사과드리며, 문제가 지속되는 경우 고객센터(080-600-6000)로 문의주시면 빠르게 조치 도움드리겠습니다. 다시 한 번 불편을 드려 죄송합니다. 감사합니다.",2025-08-08T09:20:21
2affea09-f274-41a3-a77b-08b728171315,ta ta (타그타그),기존앱이 훨씬나은데 기존앱으로 다시변경해주면 안되나요?? 차량연결이 일시적으로불안하여 서비스이용이 제한된다고 문열고 닫고 밖에안되네요... 여름에에어컨 겨울에 히터때문에 사용하는건데.. 유료어플인데 어플이 너무 쓰레기 같아요... 어플 반응속도도 기존 어플보다 느리고 오류도 더 많아지고 이럴꺼면 많은 기능 넣지말고 필요한기능만넣어서 간단하게 만들어주세요. 무료로 사용하는것도아닌데 화가납니다...,1,6,2025-08-07T18:21:01,1.2.17,"안녕하세요. ta ta (타그타그) 고객님. 서비스 이용에 불편을 드려 죄송합니다. 연결 오류 및 지연문제는 개발 부서와 함께 전반적인 기능을 점검하겠습니다. 이용에 불편을 드려 다시 한 번 사과드리며, 문제가 지속되는 경우 고객센터(080-600-6000)로 문의주시면 빠르게 조치 도움드리겠습니다. 다시 한 번 불편을 드려 죄송합니다. 감사합니다.",2025-08-08T09:19:22
e3f70dad-ecab-427a-aca1-2076a22d3314,채혁기,"에러 너무 많아서 사용할 수가 없음. 5년 넘어서 구독 서비스 이용하다가 해지하려고 하는데, 도대체 조회하는 곳을 찾을 수 없음. 안내에는 마이페이지에 가라고 하는데, 마이페이지 구독에는 블루링크 스토어로 연결하고 거기에 다시 마이페이지에는 사용중인 상품이 없다고 나옴. 등록된 카드 해지도 안됨. 삭제를 누르면 문구도 없는 확인 버튼만 나옴. 정작 결제해서 쓰는 커넥티드는 네트워크 오류라 연결도 안됨.",1,1,2025-08-07T18:18:21,1.2.14,"안녕하세요. 채혁기 고객님. 마이현대를 이용해 주셔서 감사합니다. 서비스 이용에 불편을 드려 죄송합니다. 문의 주신 사항은 고객센터(080-600-6000)로 문의주시면 빠르게 조치 도움드리겠습니다. 다시 한 번 불편을 드려 죄송합니다. 감사합니다.
",2025-08-08T09:18:38
61942292-3db0-4921-b912-b8235ed8a415,Rayna,"개 쓰레기같은 어플 오류로 40분넘게 이동도 못하고 약속도 취소됨. 고객센터 전화하니 통화대기자 150명넘고, 무슨 쪽방 사무실에 10명 앉혀놓고 고객센터 응대하나? 돈주고 옵션넣고 블루링크 쓰면 뭐하나 어플 오류나면 뚜벅이 되는데",1,0,2025-08-07T18:17:38,1.2.16,"안녕하세요. Rayna 고객님. 서비스 이용에 불편을 드려 죄송합니다. 연결 오류 및 지연문제는 개발 부서와 함께 전반적인 기능을 점검하겠습니다. 이용에 불편을 드려 다시 한 번 사과드리며, 문제가 지속되는 경우 고객센터(080-600-6000)로 문의주시면 빠르게 조치 도움드리겠습니다. 다시 한 번 불편을 드려 죄송합니다. 감사합니다.",2025-08-08T09:12:36
0c4727c1-20a5-41d5-828f-2a83b3b2e1ac,꧁༒윤지노༒꧂,하..맘에안들어 계속 차량 연결 안됨뜨네,1,0,2025-08-07T18:15:30,1.2.17,"안녕하세요. ༒꧂ ꧁༒윤 고객님. 서비스 이용에 불편을 드려 죄송합니다. 원격제어 오류 및 지연문제는 개발 부서와 함께 전반적인 기능을 점검하겠습니다. 이용에 불편을 드려 다시 한 번 사과드리며, 문제가 지속되는 경우 고객센터(080-600-6000)로 문의주시면 빠르게 조치 도움드리겠습니다. 다시 한 번 불편을 드려 죄송합니다. 감사합니다.",2025-08-08T09:11:55
f11ed642-e6a5-4f1f-b7df-f54db8e8a87a,우주소녀 보안관,그냥 사용안하는게 좋은 앱 왜이렇게 오류도 많고 수신이 끊기는 앱은 처음 진짜 다시는 안쓰는 어플,1,1,2025-08-07T18:14:31,1.2.17,"안녕하세요. 우주소녀 보안관 고객님. 서비스 이용에 불편을 드려 죄송합니다. 연결 오류 및 지연문제는 개발 부서와 함께 전반적인 기능을 점검하겠습니다. 이용에 불편을 드려 다시 한 번 사과드리며, 문제가 지속되는 경우 고객센터(080-600-6000)로 문의주시면 빠르게 조치 도움드리겠습니다. 다시 한 번 불편을 드려 죄송합니다. 감사합니다.",2025-08-08T09:11:32
5fddb4c7-36d6-4fef-8a3d-18d775ec9d91,양금석,블루링크 앱 돌려주세요. 제어가 엉망이네요.더운날 시동도 안걸려요. 앱이 바뀌고 제대로 작동한적이 없는것 같아요. 되더라도 명령을 인식하는데 넘 오래걸리네요. 거리나 멀리 있어야 말이죠.아파트 단지에서 하는데도 도통 인식이 안되네요.,1,3,2025-08-07T18:08:18,1.2.17,"안녕하세요. 양금석 고객님. 서비스 이용에 불편을 드려 죄송합니다. 원격제어 오류 및 지연문제는 개발 부서와 함께 전반적인 기능을 점검하겠습니다. 이용에 불편을 드려 다시 한 번 사과드리며, 문제가 지속되는 경우 고객센터(080-600-6000)로 문의주시면 빠르게 조치 도움드리겠습니다. 다시 한 번 불편을 드려 죄송합니다. 감사합니다.",2025-08-08T09:11:10
8eca6a7b-6f1e-4be5-affe-1a8e9ca2a09c,고통과슬픔은언젠간지나간다,제대로 작동도 안되고 뭐하자는건지 진짜 앱 개발자들 물갈이를 하든지 차라리 예전께 좋았는데 진짜 욕나온다,2,1,2025-08-07T18:04:33,1.2.17,"안녕하세요. 고통과슬픔은언젠간지나간다 고객님. 서비스 이용에 불편을 드려 죄송합니다. 연결 오류 및 지연문제는 개발 부서와 함께 전반적인 기능을 점검하겠습니다. 이용에 불편을 드려 다시 한 번 사과드리며, 문제가 지속되는 경우 고객센터(080-600-6000)로 문의주시면 빠르게 조치 도움드리겠습니다. 다시 한 번 불편을 드려 죄송합니다. 감사합니다.",2025-08-08T09:10:41
ad4995b0-68b6-4649-9da8-a7f1144562a4,7575 promise,어플부터 안들어가지는게 말이되냐;,1,0,2025-08-07T18:03:41,1.2.17,"안녕하세요. 7575 promise 고객님. 마이현대를 이용해 주셔서 감사합니다. 서비스 이용에 불편을 드려 죄송합니다. 현재도 동일 오류 재현중이실까요? 죄송하지만, 말씀주신 오류는 고객님의 개인정보가 필요하여 번거로우시겠지만 고객센터(080-600-6000)로 문의주시면 빠르게 조치 도움드리겠습니다. 다시 한 번 불편을 드려 죄송합니다. 감사합니다.",2025-08-08T09:09:56
0e935bd9-d045-4904-b9f6-ed78e29dd02d,신이영,기존 블루링크 지도검색도 차량과 앱이 마이현대는 연계되지도 않고 매번 다시 앱으로 검색해서 가야되고 검색했던거도 없어지고 초기화되고 갑자기 다시 로그인하라하고 오류가 자주나서 쓸수가 없노 만들거면 잘 만들던가 짜증나서 필요없는게 앱에 왜이리 많은지 기능에 충실합시다. 외제차는 내차 위치도 잘 뜨는데 뭔 사생활 타령인지 그럼 수입차 주인들은 몰라서 그럴까 현대는 핑계가 너무 많음,1,0,2025-08-07T18:02:24,,"안녕하세요. 신이영 고객님. 마이현대를 이용해 주셔서 감사합니다. 서비스 이용에 불편을 드려 죄송합니다. 소중한 의견 감사드리며 고객님의 의견은 담당 부서에 전달하여 개선 검토하겠습니다. 지속적으로 앱을 개선하여, 더 나은 서비스를 제공하는 마이현대가 되겠습니다. 감사합니다.",2025-08-08T09:09:25
24c234ad-821b-4bef-9a9d-10b6730fb575,bums Jin,다른 어플 대안이 없는게 화날정도로 느리고 연결안되고 불편하네요,1,1,2025-08-07T18:02:17,1.2.16,"안녕하세요. bums Jin 고객님. 서비스 이용에 불편을 드려 죄송합니다. 연결 오류 및 지연문제는 개발 부서와 함께 전반적인 기능을 점검하겠습니다. 이용에 불편을 드려 다시 한 번 사과드리며, 문제가 지속되는 경우 고객센터(080-600-6000)로 문의주시면 빠르게 조치 도움드리겠습니다. 다시 한 번 불편을 드려 죄송합니다. 감사합니다.",2025-08-08T09:01:36
3bf800d3-11fa-41e9-b715-e608ce0e062d,멀리가보자,뭐 일주일에 한두번씩 접속장애떠요ㅋㅋ더운날 미리 시동을킬수가없네요;;; 월마다 돈 나가는거 아까울정도네요~ 그전꺼 앱은 잘만되던데 쫌 손쫌보세요,1,1,2025-08-07T18:01:51,1.2.17,"안녕하세요. 멀리가보자 고객님. 서비스 이용에 불편을 드려 죄송합니다. 원격제어 오류 및 지연문제는 개발 부서와 함께 전반적인 기능을 점검하겠습니다. 이용에 불편을 드려 다시 한 번 사과드리며, 문제가 지속되는 경우 고객센터(080-600-6000)로 문의주시면 빠르게 조치 도움드리겠습니다. 다시 한 번 불편을 드려 죄송합니다. 감사합니다.",2025-08-08T09:01:08
9eb4569f-676c-41ba-b5e0-149fb2e5ad46,절망어둠,오늘은 왜 네크워그 오류 그리고 폰 열쇠 호환성 이 안되고 전에는 어플 두개 써도 이런현황 안나오는데 리모컨 없이 폰으로 운용하다 이런꼴이 나온다면 운용 못하는건 어떻게 책임줄라고 ?? 아이에 보조용 이니 꼭 리모컨 필수라고 어플에 상시 하시던지 아니면 통신이 끈혀도 nfc 작동하겟금 하는것이 고객에 배려 하는것이 현대 책임 아님 ???,1,2,2025-08-07T18:01:16,1.2.17,"안녕하세요. 절망어둠 고객님. 서비스 이용에 불편을 드려 죄송합니다. 디지털 키 사용 오류는 개발 부서와 함께 전반적인 기능을 점검하겠습니다. 이용에 불편을 드려 다시 한 번 사과드리며, 문제가 지속되는 경우 고객센터(080-600-6000)로 문의주시면 빠르게 조치 도움드리겠습니다. 다시 한 번 불편을 드려 죄송합니다. 감사합니다.",2025-08-08T09:00:29
8a712d75-67d6-4222-bc63-5d839ace642c,ᄋᄋᄋ,진짜 개판입니다 기존 블루링크가 2만배 나은거 같아요 내차량 위치 부터 시동걸기도 불편합니다 그리고 느려요 그리고 자차랑 법인차량 총2대가 있는데 따로따로 지정하는게 아닌 대표차량으로 설정후 제어가 가능하여 앱에서 왔다갔다 귀찮아요 시간도 더 오래걸리고 기존 앱을 쓰게해주세요,1,9,2025-08-07T18:00:18,1.2.17,안녕하세요. ᄋᄋᄋ 고객님. 대표차량 변경에 불편을 드려 죄송합니다. 해당 사항은 유관부서에서 개선 예정입니다. 불편하시겠지만 조금만 더 기다려 주시기 바랍니다. 앞으로 더 나은 서비스를 제공할 수 있도록 최선을 다하겠습니다. 감사합니다.,2025-08-08T08:59:03
523ad650-f42b-4062-a3e6-10da72833d4e,김태훈,지금 나만안됨??이거 바뀌고나서 왜케 에러가 많이남??UI시동버튼 안보입니다. 오늘 나만이럼??,1,0,2025-08-07T17:59:42,1.2.5-1,"안녕하세요. 김태훈 고객님. 마이현대를 이용해 주셔서 감사합니다. 서비스 이용에 불편을 드려 죄송합니다. 현재도 동일 오류 재현중이실까요? 죄송하지만, 말씀주신 오류는 고객님의 개인정보가 필요하여 번거로우시겠지만 고객센터(080-600-6000)로 문의주시면 빠르게 조치 도움드리겠습니다. 다시 한 번 불편을 드려 죄송합니다. 감사합니다.",2025-08-08T08:58:23
d4699c09-031a-407d-b47d-3e8f85b15382,dongwon kim,연결 실패가 많음 전에 앱은 안그랬는데,1,0,2025-08-07T17:58:49,1.2.17,"안녕하세요. dongwon kim 고객님. 서비스 이용에 불편을 드려 죄송합니다. 연결 오류 및 지연문제는 개발 부서와 함께 전반적인 기능을 점검하겠습니다. 이용에 불편을 드려 다시 한 번 사과드리며, 문제가 지속되는 경우 고객센터(080-600-6000)로 문의주시면 빠르게 조치 도움드리겠습니다. 다시 한 번 불편을 드려 죄송합니다. 감사합니다.",2025-08-08T08:57:14
3294a5c4-3ac1-469f-a8e6-9d262413832a,이명희,무슨앱이 이렇게 오류가 많이 발생하는지...필요할때 시동좀 미리 걸려고하면 오류나서 시동거는 메뉴가 나오지도않고 블루링크는 엄청 편했는데 이건뭐 무료도 아닌데 너무 불편하네요.,1,1,2025-08-07T17:58:44,1.2.17,"안녕하세요. 이명희 고객님. 서비스 이용에 불편을 드려 죄송합니다. 연결 오류 및 지연문제는 개발 부서와 함께 전반적인 기능을 점검하겠습니다. 이용에 불편을 드려 다시 한 번 사과드리며, 문제가 지속되는 경우 고객센터(080-600-6000)로 문의주시면 빠르게 조치 도움드리겠습니다. 다시 한 번 불편을 드려 죄송합니다. 감사합니다.",2025-08-08T08:56:20
75e02feb-8339-41d5-8e6a-c6c57e2c3882,최희정,공조 키려고하니까 연결 불안정하다고 뜨고 다시 앱 까는중... 앱 좀 잘좀 만들어주세요!!!!!,1,0,2025-08-07T17:58:02,,"안녕하세요. 최희정 고객님. 서비스 이용에 불편을 드려 죄송합니다. 원격제어 오류 및 지연문제는 개발 부서와 함께 전반적인 기능을 점검하겠습니다. 이용에 불편을 드려 다시 한 번 사과드리며, 문제가 지속되는 경우 고객센터(080-600-6000)로 문의주시면 빠르게 조치 도움드리겠습니다. 다시 한 번 불편을 드려 죄송합니다. 감사합니다.",2025-08-08T08:55:57
d618c1c0-0b5b-4238-bea6-130a7b1c1e22,C.H J,아니 뭔 심심하면 연결불안정하거나 일시적인 오류로 연결 불가능하다고하네. 블루링크일 때는 이런일 거의 없었는데 어플 통합하고나서부터 이럼ㅋㅋ. 연결 이따위로 할거면 무료기간 만료되는순간 이용 안할예정이다 그렇게 알아라,1,2,2025-08-07T17:57:40,1.2.17,"안녕하세요. C.H J 고객님. 서비스 이용에 불편을 드려 죄송합니다. 연결 오류 및 지연문제는 개발 부서와 함께 전반적인 기능을 점검하겠습니다. 이용에 불편을 드려 다시 한 번 사과드리며, 문제가 지속되는 경우 고객센터(080-600-6000)로 문의주시면 빠르게 조치 도움드리겠습니다. 다시 한 번 불편을 드려 죄송합니다. 감사합니다.",2025-08-08T08:55:39
08f08921-f24b-4c94-962f-ab76f00d115e,박종필,앱 변경된 후에 쓰잘데기 없는 것만 생기고 기존 앱보다 구동도 늦고 잘 작동도 안되고 쓰레기앱이 되버렸습니다... 예전에 네비가 개판이었다가 요즘 쓸만해진거 처럼 시간이 필요한 건지~~암튼 시동 마리 걸어놓으려고 하면 짜증 꽉이네요~앱에 너무 많을 걸 멓어서 구동이 잘 안되는 건지~반성하세요~~,1,15,2025-08-07T17:57:05,1.2.17,"안녕하세요. 박종필 고객님. 마이현대를 이용해 주셔서 감사합니다. 앱 이용에 불편을 드려 죄송합니다. 앱 연동 속도 및 안정성 문제는 개발팀과 논의하여 개선하고 있습니다. 지속적으로 앱을 개선하여, 더 나은 서비스를 제공하는 마이현대가 되겠습니다. 감사합니다.",2025-08-08T08:54:16
7f4843fa-190b-4429-ab21-11bdf104c825,lowrain bow,기존의 블루링크에서 통합되고 나서 원격제동 부분에서 오류가 너무 잦아졌어요 로딩도 길어지고 시동걸어도 걸린건지 보기도 어렵고 최악입니다,1,1,2025-08-07T17:56:01,1.2.16,"안녕하세요. lowrain bow 고객님. 서비스 이용에 불편을 드려 죄송합니다. 원격제어 오류 및 지연문제는 개발 부서와 함께 전반적인 기능을 점검하겠습니다. 이용에 불편을 드려 다시 한 번 사과드리며, 문제가 지속되는 경우 고객센터(080-600-6000)로 문의주시면 빠르게 조치 도움드리겠습니다. 다시 한 번 불편을 드려 죄송합니다. 감사합니다.",2025-08-08T08:53:44
4bfa9f4a-cd22-44e6-91a8-81819083e57e,윤홍서,블루링크 보다 안정화가 안되어서 오류가잦음,1,0,2025-08-07T17:55:22,1.2.17,"안녕하세요. 윤홍서 고객님. 서비스 이용에 불편을 드려 죄송합니다. 연결 오류 및 지연문제는 개발 부서와 함께 전반적인 기능을 점검하겠습니다. 이용에 불편을 드려 다시 한 번 사과드리며, 문제가 지속되는 경우 고객센터(080-600-6000)로 문의주시면 빠르게 조치 도움드리겠습니다. 다시 한 번 불편을 드려 죄송합니다. 감사합니다.",2025-08-08T08:53:25
